h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8880756111226808832,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8880756111226808832,0,Underweight,String,1
4276648470850045847,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4276648470850045847,0,Underweight,String,1
1836670166472280355,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1836670166472280355,0,Underweight,String,1
1826001630302245396,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1826001630302245396,0,Underweight,String,1
1144133872164451888,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1144133872164451888,0,Underweight,String,1
1100140307551897823,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1100140307551897823,0,Underweight,String,1
861428881255319301,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,861428881255319301,0,Underweight,String,1
560768132618408395,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,560768132618408395,0,Underweight,String,1
541840159135539156,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,541840159135539156,0,Underweight,String,1
478169731643011016,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,478169731643011016,0,Underweight,String,1
469264364228774473,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,469264364228774473,0,Underweight,String,1
297645224934818494,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,297645224934818494,0,Underweight,String,1
79615588740677496,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,79615588740677496,0,Underweight,String,1
74011056230586505,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,74011056230586505,0,Underweight,String,1
61892326762346006,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,61892326762346006,0,Underweight,String,1
37111229495516899,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,37111229495516899,0,Underweight,String,1
36401008928779723,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,36401008928779723,0,Underweight,String,1
26182301973431565,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,26182301973431565,0,Underweight,String,1
16590722116370483,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,16590722116370483,0,Underweight,String,1
13544686156560602,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,13544686156560602,0,Underweight,String,1
7510223520833477,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7510223520833477,0,Underweight,String,1
6276599815931428,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6276599815931428,0,Underweight,String,1
3895349594875481,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3895349594875481,0,Underweight,String,1
1606050897636794,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1606050897636794,0,Underweight,String,1
1480754963429893,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1480754963429893,0,Underweight,String,1
1119673292008784,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1119673292008784,0,Underweight,String,1
999834246363176,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,999834246363176,0,Underweight,String,1
433778660671357,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,433778660671357,0,Underweight,String,1
256152241963687,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,256152241963687,0,Underweight,String,1
221475741376129,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,221475741376129,0,Underweight,String,1
199368684980261,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,199368684980261,0,Underweight,String,1
128498689770749,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,128498689770749,0,Underweight,String,1
59442798783668,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,59442798783668,0,Underweight,String,1
22222279813673,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,22222279813673,0,Underweight,String,1
12888081970454,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,12888081970454,0,Underweight,String,1
10438670213708,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,10438670213708,0,Underweight,String,1
7954629424080,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7954629424080,0,Underweight,String,1
7698381481170,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7698381481170,0,Underweight,String,1
3435788604154,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3435788604154,0,Underweight,String,1
2546574430461,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2546574430461,0,Underweight,String,1
419005806746,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,419005806746,0,Underweight,String,1
302490116920,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,302490116920,0,Underweight,String,1
195626284296,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,195626284296,0,Underweight,String,1
49296929326,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,49296929326,0,Underweight,String,1
38863679196,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,38863679196,0,Underweight,String,1
24199507318,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,24199507318,0,Underweight,String,1
24185969880,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,24185969880,0,Underweight,String,1
20667328255,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,20667328255,0,Underweight,String,1
16655836320,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,16655836320,0,Underweight,String,1
10542379961,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,10542379961,0,Underweight,String,1
8503742333,216579332840474346,Severely obese,String,9.0,8503742334,216579332840474346,Obese,String,1
3114729069,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3114729069,0,Underweight,String,1
2291016475,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2291016475,0,Underweight,String,1
2002124078,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2002124078,0,Underweight,String,1
1902342903,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1902342903,0,Underweight,String,1
1861328684,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1861328684,0,Underweight,String,1
1700407896,8659704113071239,Severely obese,String,9.0,1700407897,8659704113071239,Obese,String,1
1638619667,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1638619667,0,Underweight,String,1
1379744293,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1379744293,0,Underweight,String,1
1345509485,3340180205268632,Normal,String,5.0,1345509486,3340180205268632,Underweight,String,1
1280122556,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1280122556,0,Underweight,String,1
1196865151,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1196865151,0,Underweight,String,1
1196656916,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1196656916,0,Underweight,String,1
1001736237,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1001736237,0,Underweight,String,1
1000720307,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1000720307,0,Underweight,String,1
994980928,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,994980928,0,Underweight,String,1
948738505,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,948738505,0,Underweight,String,1
892846605,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,892846605,0,Underweight,String,1
797150009,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,797150009,0,Underweight,String,1
770684990,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,770684990,0,Underweight,String,1
770506256,1778071272303184,Severely obese,String,9.0,770506257,1778071272303184,Obese,String,1
728541583,979275886405470,Normal,String,5.0,728541584,979275886405470,Underweight,String,1
663733117,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,663733117,0,Underweight,String,1
599738654,663621505972695,Underweight,String,5.0,599738654,663621505972696,Normal,String,1
588529642,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,588529642,0,Underweight,String,1
582223685,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,582223685,0,Underweight,String,1
514287250,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,514287250,0,Underweight,String,1
497710737,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,497710737,0,Underweight,String,1
496176272,737341725020035,Severely obese,String,9.0,496176273,737341725020035,Obese,String,1
471596157,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,471596157,0,Underweight,String,1
443317042,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,443317042,0,Underweight,String,1
381780835,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,381780835,0,Underweight,String,1
371588044,254753309348711,Underweight,String,5.0,371588044,254753309348712,Normal,String,1
357651148,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,357651148,0,Underweight,String,1
294021443,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,294021443,0,Underweight,String,1
284122035,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,284122035,0,Underweight,String,1
270801223,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,270801223,0,Underweight,String,1
251319338,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,251319338,0,Underweight,String,1
246068638,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,246068638,0,Underweight,String,1
232012231,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,232012231,0,Underweight,String,1
210742695,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,210742695,0,Underweight,String,1
198405984,72628304128530,Underweight,String,5.0,198405984,72628304128531,Normal,String,1
190636860,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,190636860,0,Underweight,String,1
169358545,85903539724186,Severely obese,String,9.0,169358546,85903539724186,Obese,String,1
168986865,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,168986865,0,Underweight,String,1
152066652,42664271970152,Underweight,String,5.0,152066652,42664271970153,Normal,String,1
148087657,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,148087657,0,Underweight,String,1
142847021,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,142847021,0,Underweight,String,1
132496720,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,132496720,0,Underweight,String,1
131213083,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,131213083,0,Underweight,String,1
127507768,29996436011130,Underweight,String,5.0,127507768,29996436011131,Normal,String,1
119255124,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,119255124,0,Underweight,String,1
112452267,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,112452267,0,Underweight,String,1
107913080,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,107913080,0,Underweight,String,1
100061372,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,100061372,0,Underweight,String,1
95280375,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,95280375,0,Underweight,String,1
68316880,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,68316880,0,Underweight,String,1
66425538,13214994797743,Severely obese,String,9.0,66425539,13214994797743,Obese,String,1
66090550,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,66090550,0,Underweight,String,1
63123133,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,63123133,0,Underweight,String,1
62492131,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,62492131,0,Underweight,String,1
60122821,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,60122821,0,Underweight,String,1
58511845,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,58511845,0,Underweight,String,1
53189882,8473344823785,Obese,String,9.0,53189882,8473344823786,Severely obese,String,1
52623871,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,52623871,0,Underweight,String,1
51519763,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,51519763,0,Underweight,String,1
49402371,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,49402371,0,Underweight,String,1
49367377,7299228046021,Obese,String,9.0,49367377,7299228046022,Severely obese,String,1
47980259,4247384311409,Normal,String,5.0,47980260,4247384311409,Underweight,String,1
43711606,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,43711606,0,Underweight,String,1
40815337,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,40815337,0,Underweight,String,1
39001636,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,39001636,0,Underweight,String,1
36564419,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,36564419,0,Underweight,String,1
35861344,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,35861344,0,Underweight,String,1
31419179,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,31419179,0,Underweight,String,1
28495644,2431945172289,Obese,String,9.0,28495644,2431945172290,Severely obese,String,1
25684162,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,25684162,0,Underweight,String,1
24061882,1734027625318,Obese,String,9.0,24061882,1734027625319,Severely obese,String,1
23886295,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,23886295,0,Underweight,String,1
20794122,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,20794122,0,Underweight,String,1
20589166,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,20589166,0,Underweight,String,1
20280610,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,20280610,0,Underweight,String,1
18685673,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,18685673,0,Underweight,String,1
18634261,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,18634261,0,Underweight,String,1
17439154,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,17439154,0,Underweight,String,1
17042541,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,17042541,0,Underweight,String,1
16077433,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,16077433,0,Underweight,String,1
15543874,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15543874,0,Underweight,String,1
15497004,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15497004,0,Underweight,String,1
15160693,688390603659,Obese,String,9.0,15160693,688390603660,Severely obese,String,1
