h,w,output,type,metric,n_h,n_w,n_output,n_type,count
7484336800947026120,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7484336800947026120,0,Underweight,String,1
7085426569280866728,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7085426569280866728,0,Underweight,String,1
6957031405887089326,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6957031405887089326,0,Underweight,String,1
6500892019674758723,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6500892019674758723,0,Underweight,String,1
6256004807407680390,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6256004807407680390,0,Underweight,String,1
4709143498494694575,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4709143498494694575,0,Underweight,String,1
4268130692347936826,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4268130692347936826,0,Underweight,String,1
4186500372199274520,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4186500372199274520,0,Underweight,String,1
4143525354641703208,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4143525354641703208,0,Underweight,String,1
3957026561555292241,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3957026561555292241,0,Underweight,String,1
2585600867991903761,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2585600867991903761,0,Underweight,String,1
2331473210787161257,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2331473210787161257,0,Underweight,String,1
2281069970643070602,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2281069970643070602,0,Underweight,String,1
2271902221338853669,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2271902221338853669,0,Underweight,String,1
2255921769858523387,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2255921769858523387,0,Underweight,String,1
2212024405006702415,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2212024405006702415,0,Underweight,String,1
2174128657545913875,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2174128657545913875,0,Underweight,String,1
2147474311365082616,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2147474311365082616,0,Underweight,String,1
2118856046411201094,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2118856046411201094,0,Underweight,String,1
2116859101566793827,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2116859101566793827,0,Underweight,String,1
2065702099304225224,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2065702099304225224,0,Underweight,String,1
1886229156196076817,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1886229156196076817,0,Underweight,String,1
