h,w,output,type,metric,n_h,n_w,n_output,n_type,count
3585572035823755879,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3585572035823755879,0,Underweight,String,1
2223913772312199784,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2223913772312199784,0,Underweight,String,1
2145890262249188130,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2145890262249188130,0,Underweight,String,1
920411267317147454,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,920411267317147454,0,Underweight,String,1
707477158897140850,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,707477158897140850,0,Underweight,String,1
543607536277428519,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,543607536277428519,0,Underweight,String,1
428402215684635417,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,428402215684635417,0,Underweight,String,1
417641950054371202,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,417641950054371202,0,Underweight,String,1
308587506983927345,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,308587506983927345,0,Underweight,String,1
280794021497558662,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,280794021497558662,0,Underweight,String,1
270595824096525990,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,270595824096525990,0,Underweight,String,1
225584677711393531,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,225584677711393531,0,Underweight,String,1
25164755774997901,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,25164755774997901,0,Underweight,String,1
22259700400469341,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,22259700400469341,0,Underweight,String,1
15894392168088143,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15894392168088143,0,Underweight,String,1
15377835468870196,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15377835468870196,0,Underweight,String,1
7650966468393267,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7650966468393267,0,Underweight,String,1
7187807786610063,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7187807786610063,0,Underweight,String,1
6442265753031667,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6442265753031667,0,Underweight,String,1
6124797235901783,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6124797235901783,0,Underweight,String,1
5608536870204866,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5608536870204866,0,Underweight,String,1
2629789187188583,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2629789187188583,0,Underweight,String,1
1147493584640230,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1147493584640230,0,Underweight,String,1
1038561042582803,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1038561042582803,0,Underweight,String,1
533796651121411,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,533796651121411,0,Underweight,String,1
354818821796373,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,354818821796373,0,Underweight,String,1
256748154236267,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,256748154236267,0,Underweight,String,1
88489362400738,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,88489362400738,0,Underweight,String,1
76349129018273,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,76349129018273,0,Underweight,String,1
64044562079951,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,64044562079951,0,Underweight,String,1
31829825147976,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,31829825147976,0,Underweight,String,1
22188779865922,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,22188779865922,0,Underweight,String,1
10476745097424,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,10476745097424,0,Underweight,String,1
4168655888584,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4168655888584,0,Underweight,String,1
3623907337811,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3623907337811,0,Underweight,String,1
3327701217347,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3327701217347,0,Underweight,String,1
1056129651297,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1056129651297,0,Underweight,String,1
794583059644,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,794583059644,0,Underweight,String,1
274758831933,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,274758831933,0,Underweight,String,1
117743409916,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,117743409916,0,Underweight,String,1
83447710400,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,83447710400,0,Underweight,String,1
65473679727,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,65473679727,0,Underweight,String,1
63297290422,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,63297290422,0,Underweight,String,1
57654968957,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,57654968957,0,Underweight,String,1
48629093193,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,48629093193,0,Underweight,String,1
39492553013,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,39492553013,0,Underweight,String,1
36714364938,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,36714364938,0,Underweight,String,1
30501949328,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,30501949328,0,Underweight,String,1
24967515021,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,24967515021,0,Underweight,String,1
15049805019,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15049805019,0,Underweight,String,1
7522150517,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7522150517,0,Underweight,String,1
7409007546,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7409007546,0,Underweight,String,1
6839802382,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6839802382,0,Underweight,String,1
5654540658,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5654540658,0,Underweight,String,1
3749008855,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3749008855,0,Underweight,String,1
3515909214,22807184481165342,Normal,String,5.0,3515909215,22807184481165342,Underweight,String,1
3382401204,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3382401204,0,Underweight,String,1
2906005102,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2906005102,0,Underweight,String,1
2614064409,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2614064409,0,Underweight,String,1
2587034369,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2587034369,0,Underweight,String,1
2276285744,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2276285744,0,Underweight,String,1
2091401158,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2091401158,0,Underweight,String,1
1900451072,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1900451072,0,Underweight,String,1
1864692042,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1864692042,0,Underweight,String,1
1771484819,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1771484819,0,Underweight,String,1
1230981913,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1230981913,0,Underweight,String,1
958193102,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,958193102,0,Underweight,String,1
937561214,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,937561214,0,Underweight,String,1
833513040,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,833513040,0,Underweight,String,1
689874110,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,689874110,0,Underweight,String,1
661472739,807272710292100,Normal,String,5.0,661472740,807272710292100,Underweight,String,1
570862617,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,570862617,0,Underweight,String,1
560455906,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,560455906,0,Underweight,String,1
559671137,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,559671137,0,Underweight,String,1
470245643,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,470245643,0,Underweight,String,1
467577451,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,467577451,0,Underweight,String,1
425231994,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,425231994,0,Underweight,String,1
375726191,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,375726191,0,Underweight,String,1
371470027,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,371470027,0,Underweight,String,1
360308303,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,360308303,0,Underweight,String,1
329525439,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,329525439,0,Underweight,String,1
320280814,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,320280814,0,Underweight,String,1
295657848,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,295657848,0,Underweight,String,1
286547883,151492376669538,Normal,String,5.0,286547884,151492376669538,Underweight,String,1
279818476,144460510494976,Normal,String,5.0,279818477,144460510494976,Underweight,String,1
276631085,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,276631085,0,Underweight,String,1
267309286,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,267309286,0,Underweight,String,1
242684172,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,242684172,0,Underweight,String,1
242045308,108091042925283,Underweight,String,5.0,242045308,108091042925284,Normal,String,1
233428973,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,233428973,0,Underweight,String,1
167572590,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,167572590,0,Underweight,String,1
155660805,44704878637830,Normal,String,5.0,155660806,44704878637830,Underweight,String,1
138595154,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,138595154,0,Underweight,String,1
125947788,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,125947788,0,Underweight,String,1
123660353,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,123660353,0,Underweight,String,1
116243062,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,116243062,0,Underweight,String,1
87603451,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,87603451,0,Underweight,String,1
87471269,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,87471269,0,Underweight,String,1
