h,w,output,type,metric,n_h,n_w,n_output,n_type,count
5729230916836950417,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5729230916836950417,0,Underweight,String,1
3009153462068222809,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3009153462068222809,0,Underweight,String,1
2616940342330875546,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2616940342330875546,0,Underweight,String,1
1655721675836189695,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1655721675836189695,0,Underweight,String,1
1349181343348200307,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1349181343348200307,0,Underweight,String,1
1288728166144159531,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1288728166144159531,0,Underweight,String,1
1001090928970629458,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1001090928970629458,0,Underweight,String,1
760225790841561973,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,760225790841561973,0,Underweight,String,1
503347838680833578,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,503347838680833578,0,Underweight,String,1
395267702851570469,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,395267702851570469,0,Underweight,String,1
235432579381135470,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,235432579381135470,0,Underweight,String,1
168218923955040875,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,168218923955040875,0,Underweight,String,1
99980362733275064,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,99980362733275064,0,Underweight,String,1
49377381485052979,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,49377381485052979,0,Underweight,String,1
33537315766943847,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,33537315766943847,0,Underweight,String,1
25137882796588696,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,25137882796588696,0,Underweight,String,1
20689793852652399,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,20689793852652399,0,Underweight,String,1
15502744270376959,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15502744270376959,0,Underweight,String,1
9643600004556349,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,9643600004556349,0,Underweight,String,1
2047966372055127,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2047966372055127,0,Underweight,String,1
1523708621732748,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1523708621732748,0,Underweight,String,1
1357037190639595,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1357037190639595,0,Underweight,String,1
927838245686003,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,927838245686003,0,Underweight,String,1
559127546732867,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,559127546732867,0,Underweight,String,1
381148749701400,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,381148749701400,0,Underweight,String,1
377596306411416,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,377596306411416,0,Underweight,String,1
335669557056469,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,335669557056469,0,Underweight,String,1
274927952665344,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,274927952665344,0,Underweight,String,1
