h,w,output,type,metric,n_h,n_w,n_output,n_type,count
3925271436994048815,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3925271436994048815,0,0.0,String,1
2319567225569000852,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2319567225569000852,0,0.0,String,1
1339554809995524131,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1339554809995524131,0,0.0,String,1
930914986527067022,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,930914986527067022,0,0.0,String,1
848244957835511274,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,848244957835511274,0,0.0,String,1
695929777806023728,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,695929777806023728,0,0.0,String,1
674767824101389073,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,674767824101389073,0,0.0,String,1
283531113763425711,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,283531113763425711,0,0.0,String,1
228695441703964015,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,228695441703964015,0,0.0,String,1
137151676688047301,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,137151676688047301,0,0.0,String,1
130678432667887290,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,130678432667887290,0,0.0,String,1
83026753677515360,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,83026753677515360,0,0.0,String,1
76662044495252954,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,76662044495252954,0,0.0,String,1
65679773877539997,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,65679773877539997,0,0.0,String,1
61560348168831845,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,61560348168831845,0,0.0,String,1
28476031050810094,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,28476031050810094,0,0.0,String,1
26909568016999046,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,26909568016999046,0,0.0,String,1
16896568958886929,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,16896568958886929,0,0.0,String,1
12212538471043268,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,12212538471043268,0,0.0,String,1
6901422228307638,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6901422228307638,0,0.0,String,1
4473281861371044,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4473281861371044,0,0.0,String,1
1852176371269240,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1852176371269240,0,0.0,String,1
1732796164605332,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1732796164605332,0,0.0,String,1
1541563666907464,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1541563666907464,0,0.0,String,1
947374965710644,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,947374965710644,0,0.0,String,1
897845663555802,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,897845663555802,0,0.0,String,1
711429933688347,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,711429933688347,0,0.0,String,1
562386602805312,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,562386602805312,0,0.0,String,1
216563552081248,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,216563552081248,0,0.0,String,1
137930785392059,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,137930785392059,0,0.0,String,1
123778352976122,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,123778352976122,0,0.0,String,1
108096439527495,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,108096439527495,0,0.0,String,1
