h,w,output,type,metric,n_h,n_w,n_output,n_type,count
6232560294323573608,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6232560294323573608,0,0.0,String,1
2334502856925501962,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2334502856925501962,0,0.0,String,1
2054211809021723796,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2054211809021723796,0,0.0,String,1
987314507271967743,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,987314507271967743,0,0.0,String,1
622022384997408046,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,622022384997408046,0,0.0,String,1
459833018353304011,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,459833018353304011,0,0.0,String,1
270288341831230480,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,270288341831230480,0,0.0,String,1
244937514698682843,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,244937514698682843,0,0.0,String,1
203478199355318757,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,203478199355318757,0,0.0,String,1
192589768220323955,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,192589768220323955,0,0.0,String,1
161144648247703914,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,161144648247703914,0,0.0,String,1
105455253483086573,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,105455253483086573,0,0.0,String,1
83811327696721195,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,83811327696721195,0,0.0,String,1
44505636523393028,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,44505636523393028,0,0.0,String,1
37185185860642701,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,37185185860642701,0,0.0,String,1
18302478276992050,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,18302478276992050,0,0.0,String,1
17728558045019757,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,17728558045019757,0,0.0,String,1
11692798809765513,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,11692798809765513,0,0.0,String,1
8291762693808064,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8291762693808064,0,0.0,String,1
2711847666726103,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2711847666726103,0,0.0,String,1
2157083553003954,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2157083553003954,0,0.0,String,1
1620776563734130,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1620776563734130,0,0.0,String,1
1216271342227653,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1216271342227653,0,0.0,String,1
424904589559249,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,424904589559249,0,0.0,String,1
140556018152509,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,140556018152509,0,0.0,String,1
123168621309384,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,123168621309384,0,0.0,String,1
59072953941931,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,59072953941931,0,0.0,String,1
47446002506490,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,47446002506490,0,0.0,String,1
12036321999148,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,12036321999148,0,0.0,String,1
10945337825989,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,10945337825989,0,0.0,String,1
4308949587672,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4308949587672,0,0.0,String,1
2047270398725,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2047270398725,0,0.0,String,1
1175810959009,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1175810959009,0,0.0,String,1
439356270385,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,439356270385,0,0.0,String,1
180163602121,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,180163602121,0,0.0,String,1
13867631463,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,13867631463,0,0.0,String,1
12776069450,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,12776069450,0,0.0,String,1
5115403757,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5115403757,0,0.0,String,1
2970033128,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2970033128,0,0.0,String,1
2006850980,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2006850980,0,0.0,String,1
1925177080,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1925177080,0,0.0,String,1
1707978196,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1707978196,0,0.0,String,1
1684374106,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1684374106,0,0.0,String,1
1657882327,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1657882327,0,0.0,String,1
1419470032,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1419470032,0,0.0,String,1
1270383637,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1270383637,0,0.0,String,1
