h,w,output,type,metric,n_h,n_w,n_output,n_type,count
826752545819124430,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,826752545819124430,0,0.0,String,1
774223075685350837,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,774223075685350837,0,0.0,String,1
634741936820151675,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,634741936820151675,0,0.0,String,1
438810032136751070,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,438810032136751070,0,0.0,String,1
328953889226432873,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,328953889226432873,0,0.0,String,1
218927578772972392,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,218927578772972392,0,0.0,String,1
141232282208470410,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,141232282208470410,0,0.0,String,1
62909185079911907,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,62909185079911907,0,0.0,String,1
47785734214355486,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,47785734214355486,0,0.0,String,1
8054613640195429,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8054613640195429,0,0.0,String,1
3862170880191810,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3862170880191810,0,0.0,String,1
2062026893017128,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2062026893017128,0,0.0,String,1
1806430026078879,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1806430026078879,0,0.0,String,1
467323218219147,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,467323218219147,0,0.0,String,1
173716693273717,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,173716693273717,0,0.0,String,1
137342443929601,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,137342443929601,0,0.0,String,1
118315535286689,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,118315535286689,0,0.0,String,1
57641970871190,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,57641970871190,0,0.0,String,1
32603857754061,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,32603857754061,0,0.0,String,1
30529366508392,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,30529366508392,0,0.0,String,1
5138781067285,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5138781067285,0,0.0,String,1
902751366995,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,902751366995,0,0.0,String,1
584365105108,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,584365105108,0,0.0,String,1
52465566187,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,52465566187,0,0.0,String,1
6817689926,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6817689926,0,0.0,String,1
6155721765,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6155721765,0,0.0,String,1
2953526958,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2953526958,0,0.0,String,1
2844155724,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2844155724,0,0.0,String,1
1854128518,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1854128518,0,0.0,String,1
1674755280,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1674755280,0,0.0,String,1
1519331794,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1519331794,0,0.0,String,1
1366474678,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1366474678,0,0.0,String,1
1068397812,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1068397812,0,0.0,String,1
864920851,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,864920851,0,0.0,String,1
708473763,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,708473763,0,0.0,String,1
683044232,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,683044232,0,0.0,String,1
623903266,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,623903266,0,0.0,String,1
575688930,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,575688930,0,0.0,String,1
320622000,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,320622000,0,0.0,String,1
282377492,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,282377492,0,0.0,String,1
248997734,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,248997734,0,0.0,String,1
225693401,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,225693401,0,0.0,String,1
213007416,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,213007416,0,0.0,String,1
