h,w,output,type,metric,n_h,n_w,n_output,n_type,count
9139440360944765795,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,9139440360944765795,0,Underweight,String,1
9105757857012148053,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,9105757857012148053,0,Underweight,String,1
7653755251870734444,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7653755251870734444,0,Underweight,String,1
6267471388478451961,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6267471388478451961,0,Underweight,String,1
6154685186209654303,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6154685186209654303,0,Underweight,String,1
5882451238145352817,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5882451238145352817,0,Underweight,String,1
4855549031977665602,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4855549031977665602,0,Underweight,String,1
4539369785141801514,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4539369785141801514,0,Underweight,String,1
4206883077339292798,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4206883077339292798,0,Underweight,String,1
4043346179330805222,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4043346179330805222,0,Underweight,String,1
4030031979319170729,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4030031979319170729,0,Underweight,String,1
3725989476547614290,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3725989476547614290,0,Underweight,String,1
3374678303377243346,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3374678303377243346,0,Underweight,String,1
3139770281518900452,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3139770281518900452,0,Underweight,String,1
3052105011968283665,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3052105011968283665,0,Underweight,String,1
3027384779279508025,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3027384779279508025,0,Underweight,String,1
2606621067879815207,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2606621067879815207,0,Underweight,String,1
2206027929678764118,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2206027929678764118,0,Underweight,String,1
2142995960320720834,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2142995960320720834,0,Underweight,String,1
1962580403673731835,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1962580403673731835,0,Underweight,String,1
1532120247044460022,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1532120247044460022,0,Underweight,String,1
1469972307415153724,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1469972307415153724,0,Underweight,String,1
