h,w,output,type,metric,n_h,n_w,n_output,n_type,count
2281025718493839970,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2281025718493839970,0,Underweight,String,1
1963176276426588653,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1963176276426588653,0,Underweight,String,1
823470862470460806,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,823470862470460806,0,Underweight,String,1
570810924650854049,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,570810924650854049,0,Underweight,String,1
86655502339252465,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,86655502339252465,0,Underweight,String,1
58501879106969681,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,58501879106969681,0,Underweight,String,1
51098958563863383,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,51098958563863383,0,Underweight,String,1
43723354294691248,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,43723354294691248,0,Underweight,String,1
39640397790979573,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,39640397790979573,0,Underweight,String,1
34157696569000034,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,34157696569000034,0,Underweight,String,1
7707317749839743,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7707317749839743,0,Underweight,String,1
3810154557165161,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3810154557165161,0,Underweight,String,1
2590648924941250,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2590648924941250,0,Underweight,String,1
2181055135381240,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2181055135381240,0,Underweight,String,1
2007620438152411,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2007620438152411,0,Underweight,String,1
1436153509454580,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1436153509454580,0,Underweight,String,1
887394014293625,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,887394014293625,0,Underweight,String,1
492479350439186,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,492479350439186,0,Underweight,String,1
491076517339026,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,491076517339026,0,Underweight,String,1
463535754925855,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,463535754925855,0,Underweight,String,1
267388086386069,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,267388086386069,0,Underweight,String,1
77731850294622,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,77731850294622,0,Underweight,String,1
71500131637439,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,71500131637439,0,Underweight,String,1
51688309525425,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,51688309525425,0,Underweight,String,1
30106926641781,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,30106926641781,0,Underweight,String,1
28075951822217,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,28075951822217,0,Underweight,String,1
20683118863576,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,20683118863576,0,Underweight,String,1
13797380906908,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,13797380906908,0,Underweight,String,1
9307441016629,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,9307441016629,0,Underweight,String,1
7843846287237,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7843846287237,0,Underweight,String,1
6578984979384,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6578984979384,0,Underweight,String,1
