h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8540791835746224285,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8540791835746224285,0,0.0,String,1
8184989979719032831,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8184989979719032831,0,0.0,String,1
7998625500423078239,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7998625500423078239,0,0.0,String,1
7544458911382429780,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7544458911382429780,0,0.0,String,1
6777561210265661061,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6777561210265661061,0,0.0,String,1
6513036460411870779,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6513036460411870779,0,0.0,String,1
5975522467084476439,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5975522467084476439,0,0.0,String,1
5722104211629567372,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5722104211629567372,0,0.0,String,1
5450936718892719752,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5450936718892719752,0,0.0,String,1
4788579526082083338,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4788579526082083338,0,0.0,String,1
4341206910174005396,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4341206910174005396,0,0.0,String,1
4239372603583513333,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4239372603583513333,0,0.0,String,1
4060315469082557023,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4060315469082557023,0,0.0,String,1
3603208447019142312,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3603208447019142312,0,0.0,String,1
3479802163870908479,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3479802163870908479,0,0.0,String,1
3403317086572091672,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3403317086572091672,0,0.0,String,1
3329053850033840156,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3329053850033840156,0,0.0,String,1
3049284361308324149,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3049284361308324149,0,0.0,String,1
2953953485241365126,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2953953485241365126,0,0.0,String,1
2920375557404849243,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2920375557404849243,0,0.0,String,1
2869367273571934930,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2869367273571934930,0,0.0,String,1
