h,w,output,type,metric,n_h,n_w,n_output,n_type,count
9092034396551722826,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,9092034396551722826,0,0.0,String,1
8710730068852457268,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8710730068852457268,0,0.0,String,1
7808873519980667635,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7808873519980667635,0,0.0,String,1
7420398562886830385,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7420398562886830385,0,0.0,String,1
7119042008596502630,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7119042008596502630,0,0.0,String,1
6302232972485214172,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6302232972485214172,0,0.0,String,1
5668721718126524482,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5668721718126524482,0,0.0,String,1
4398345463925125437,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4398345463925125437,0,0.0,String,1
4389156550370748508,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4389156550370748508,0,0.0,String,1
3917937234661616584,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3917937234661616584,0,0.0,String,1
3644765776413762376,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3644765776413762376,0,0.0,String,1
3511925961684451600,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3511925961684451600,0,0.0,String,1
3407054856547517602,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3407054856547517602,0,0.0,String,1
2743834882494716442,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2743834882494716442,0,0.0,String,1
2413262299509170939,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2413262299509170939,0,0.0,String,1
2296150100271594112,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2296150100271594112,0,0.0,String,1
2245875737121441511,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2245875737121441511,0,0.0,String,1
2144692554502771531,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2144692554502771531,0,0.0,String,1
2128876024519420218,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2128876024519420218,0,0.0,String,1
2015402207299917083,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2015402207299917083,0,0.0,String,1
1999352392809488068,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1999352392809488068,0,0.0,String,1
1944626402548153385,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1944626402548153385,0,0.0,String,1
1931513384552940894,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1931513384552940894,0,0.0,String,1
1924642254554159219,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1924642254554159219,0,0.0,String,1
1860390664645754157,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1860390664645754157,0,0.0,String,1
1745285779042090504,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1745285779042090504,0,0.0,String,1
1731612282593659546,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1731612282593659546,0,0.0,String,1
1719662457352333980,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1719662457352333980,0,0.0,String,1
1581112847994400291,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1581112847994400291,0,0.0,String,1
1509866045870085237,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1509866045870085237,0,0.0,String,1
1475079468917978657,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1475079468917978657,0,0.0,String,1
1316736291455408292,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1316736291455408292,0,0.0,String,1
1231618428459757879,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1231618428459757879,0,0.0,String,1
1095973208248909977,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1095973208248909977,0,0.0,String,1
1038527958596305034,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1038527958596305034,0,0.0,String,1
1002135443369398708,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1002135443369398708,0,0.0,String,1
921379533536247586,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,921379533536247586,0,0.0,String,1
901394777311509857,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,901394777311509857,0,0.0,String,1
898138992281427992,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,898138992281427992,0,0.0,String,1
879306631562503576,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,879306631562503576,0,0.0,String,1
868524363698914882,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,868524363698914882,0,0.0,String,1
863297405408831959,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,863297405408831959,0,0.0,String,1
843078647041341402,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,843078647041341402,0,0.0,String,1
813901099948115325,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,813901099948115325,0,0.0,String,1
763550797687985033,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,763550797687985033,0,0.0,String,1
717862510297541415,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,717862510297541415,0,0.0,String,1
705774573625435451,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,705774573625435451,0,0.0,String,1
619751278233475659,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,619751278233475659,0,0.0,String,1
563525676706690482,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,563525676706690482,0,0.0,String,1
528746494353592601,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,528746494353592601,0,0.0,String,1
522523289950676869,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,522523289950676869,0,0.0,String,1
515287390015898738,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,515287390015898738,0,0.0,String,1
503133440500962087,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,503133440500962087,0,0.0,String,1
482374186243992267,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,482374186243992267,0,0.0,String,1
444099670458319761,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,444099670458319761,0,0.0,String,1
437479761076733344,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,437479761076733344,0,0.0,String,1
416039212741573552,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,416039212741573552,0,0.0,String,1
386699671223401573,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,386699671223401573,0,0.0,String,1
359790630142829854,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,359790630142829854,0,0.0,String,1
331697745487800626,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,331697745487800626,0,0.0,String,1
321548126253968903,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,321548126253968903,0,0.0,String,1
314198342723441956,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,314198342723441956,0,0.0,String,1
311840667970200725,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,311840667970200725,0,0.0,String,1
