h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8319994283382675033,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8319994283382675033,0,Underweight,String,1
1249074781959982593,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1249074781959982593,0,Underweight,String,1
350612633049583439,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,350612633049583439,0,Underweight,String,1
33837547373745388,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,33837547373745388,0,Underweight,String,1
15116593656906151,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15116593656906151,0,Underweight,String,1
8793468214157585,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8793468214157585,0,Underweight,String,1
2762281297327248,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2762281297327248,0,Underweight,String,1
104020351006170,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,104020351006170,0,Underweight,String,1
55219179390342,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,55219179390342,0,Underweight,String,1
29267855614756,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,29267855614756,0,Underweight,String,1
9390712640967,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,9390712640967,0,Underweight,String,1
8070105676031,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8070105676031,0,Underweight,String,1
4607746578098,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4607746578098,0,Underweight,String,1
350497085931,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,350497085931,0,Underweight,String,1
121241956023,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,121241956023,0,Underweight,String,1
11500099936,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,11500099936,0,Underweight,String,1
7383696273,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7383696273,0,Underweight,String,1
4446123267,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4446123267,0,Underweight,String,1
2354364022,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2354364022,0,Underweight,String,1
738055095,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,738055095,0,Underweight,String,1
658837527,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,658837527,0,Underweight,String,1
456927178,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,456927178,0,Underweight,String,1
429125388,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,429125388,0,Underweight,String,1
415424394,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,415424394,0,Underweight,String,1
414942227,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,414942227,0,Underweight,String,1
287517281,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,287517281,0,Underweight,String,1
258566212,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,258566212,0,Underweight,String,1
250295224,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,250295224,0,Underweight,String,1
244385524,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,244385524,0,Underweight,String,1
244216961,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,244216961,0,Underweight,String,1
161945177,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,161945177,0,Underweight,String,1
145415008,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,145415008,0,Underweight,String,1
84292125,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,84292125,0,Underweight,String,1
76848771,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,76848771,0,Underweight,String,1
69250217,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,69250217,0,Underweight,String,1
65849468,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,65849468,0,Underweight,String,1
54992934,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,54992934,0,Underweight,String,1
45971105,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,45971105,0,Underweight,String,1
45600534,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,45600534,0,Underweight,String,1
30719973,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,30719973,0,Underweight,String,1
26507848,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,26507848,0,Underweight,String,1
22266702,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,22266702,0,Underweight,String,1
21875469,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,21875469,0,Underweight,String,1
19442317,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,19442317,0,Underweight,String,1
18146278,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,18146278,0,Underweight,String,1
17246711,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,17246711,0,Underweight,String,1
17080302,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,17080302,0,Underweight,String,1
16641052,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,16641052,0,Underweight,String,1
15027092,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15027092,0,Underweight,String,1
14385865,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,14385865,0,Underweight,String,1
13456695,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,13456695,0,Underweight,String,1
13408750,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,13408750,0,Underweight,String,1
8924608,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8924608,0,Underweight,String,1
7925356,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7925356,0,Underweight,String,1
6626776,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6626776,0,Underweight,String,1
6164891,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6164891,0,Underweight,String,1
5563805,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5563805,0,Underweight,String,1
5506907,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5506907,0,Underweight,String,1
4564715,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4564715,0,Underweight,String,1
4103100,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4103100,0,Underweight,String,1
4032362,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4032362,0,Underweight,String,1
3848794,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3848794,0,Underweight,String,1
2886503,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2886503,0,Underweight,String,1
2502654,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2502654,0,Underweight,String,1
1935254,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1935254,0,Underweight,String,1
1769057,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1769057,0,Underweight,String,1
1329681,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1329681,0,Underweight,String,1
1181191,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1181191,0,Underweight,String,1
1047222,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1047222,0,Underweight,String,1
997028,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,997028,0,Underweight,String,1
518689,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,518689,0,Underweight,String,1
492384,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,492384,0,Underweight,String,1
436178,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,436178,0,Underweight,String,1
410173,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,410173,0,Underweight,String,1
340490,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,340490,0,Underweight,String,1
302765,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,302765,0,Underweight,String,1
238749,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,238749,0,Underweight,String,1
229138,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,229138,0,Underweight,String,1
191590,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,191590,0,Underweight,String,1
186520,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,186520,0,Underweight,String,1
85936,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,85936,0,Underweight,String,1
65312,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,65312,0,Underweight,String,1
57393,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,57393,0,Underweight,String,1
55668,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,55668,0,Underweight,String,1
55050,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,55050,0,Underweight,String,1
54689,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,54689,0,Underweight,String,1
53386,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,53386,0,Underweight,String,1
50948,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,50948,0,Underweight,String,1
42347,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,42347,0,Underweight,String,1
42033,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,42033,0,Underweight,String,1
36618,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,36618,0,Underweight,String,1
32345,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,32345,0,Underweight,String,1
30645,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,30645,0,Underweight,String,1
27104,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,27104,0,Underweight,String,1
25978,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,25978,0,Underweight,String,1
20021,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,20021,0,Underweight,String,1
14561,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,14561,0,Underweight,String,1
14557,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,14557,0,Underweight,String,1
14541,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,14541,0,Underweight,String,1
13426,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,13426,0,Underweight,String,1
