h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8971375655300289891,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8971375655300289891,0,0.0,String,1
8862560382771753511,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8862560382771753511,0,0.0,String,1
8698122510426426491,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8698122510426426491,0,0.0,String,1
8251730002416885774,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8251730002416885774,0,0.0,String,1
7750361809649869627,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7750361809649869627,0,0.0,String,1
7596814240897151936,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7596814240897151936,0,0.0,String,1
6740855470371069949,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6740855470371069949,0,0.0,String,1
6236035893520284944,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6236035893520284944,0,0.0,String,1
4621175360938304821,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4621175360938304821,0,0.0,String,1
4413867731780129983,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4413867731780129983,0,0.0,String,1
4409790491078094962,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4409790491078094962,0,0.0,String,1
4215253119883948167,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4215253119883948167,0,0.0,String,1
4185653938757273252,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4185653938757273252,0,0.0,String,1
3848699570906604917,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3848699570906604917,0,0.0,String,1
3808825633399354564,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3808825633399354564,0,0.0,String,1
3776106692273356558,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3776106692273356558,0,0.0,String,1
3760980788622917974,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3760980788622917974,0,0.0,String,1
3720981503968173911,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3720981503968173911,0,0.0,String,1
3509304683832286828,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3509304683832286828,0,0.0,String,1
3451887221665240534,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3451887221665240534,0,0.0,String,1
3222977647199096662,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3222977647199096662,0,0.0,String,1
3008359382943436975,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3008359382943436975,0,0.0,String,1
2922086333563871969,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2922086333563871969,0,0.0,String,1
2910645551310633033,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2910645551310633033,0,0.0,String,1
2877981536383900726,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2877981536383900726,0,0.0,String,1
2771072362219189782,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2771072362219189782,0,0.0,String,1
2418475652790845586,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2418475652790845586,0,0.0,String,1
2119996142333727974,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2119996142333727974,0,0.0,String,1
2107657264476008160,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2107657264476008160,0,0.0,String,1
2081494806733031323,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2081494806733031323,0,0.0,String,1
2057917336162447595,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2057917336162447595,0,0.0,String,1
1907920117859434821,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1907920117859434821,0,0.0,String,1
1749580919732235867,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1749580919732235867,0,0.0,String,1
1749259329819495832,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1749259329819495832,0,0.0,String,1
1674519949314661222,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1674519949314661222,0,0.0,String,1
1662891755198105604,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1662891755198105604,0,0.0,String,1
1633066381371640002,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1633066381371640002,0,0.0,String,1
1610999479836397344,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1610999479836397344,0,0.0,String,1
1489043708320720656,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1489043708320720656,0,0.0,String,1
1411199835267162725,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1411199835267162725,0,0.0,String,1
