h,w,output,type,metric,n_h,n_w,n_output,n_type,count
4898521197765225723,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4898521197765225723,0,Underweight,String,1
2286786677626922772,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2286786677626922772,0,Underweight,String,1
2104760933652947565,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2104760933652947565,0,Underweight,String,1
1767530918964828255,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1767530918964828255,0,Underweight,String,1
433027493265888611,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,433027493265888611,0,Underweight,String,1
424350790221594946,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,424350790221594946,0,Underweight,String,1
355394438145941450,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,355394438145941450,0,Underweight,String,1
353074977899165223,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,353074977899165223,0,Underweight,String,1
263376121795159845,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,263376121795159845,0,Underweight,String,1
211815158489033563,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,211815158489033563,0,Underweight,String,1
177212366631018980,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,177212366631018980,0,Underweight,String,1
154170442597253434,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,154170442597253434,0,Underweight,String,1
102476758338754260,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,102476758338754260,0,Underweight,String,1
100364346371804187,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,100364346371804187,0,Underweight,String,1
67936440566505171,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,67936440566505171,0,Underweight,String,1
30019236157432020,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,30019236157432020,0,Underweight,String,1
4228751831103693,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4228751831103693,0,Underweight,String,1
3788836181705375,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3788836181705375,0,Underweight,String,1
3788115721382819,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3788115721382819,0,Underweight,String,1
2221359290050682,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2221359290050682,0,Underweight,String,1
1584765663450586,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1584765663450586,0,Underweight,String,1
545817778244947,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,545817778244947,0,Underweight,String,1
405309421206786,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,405309421206786,0,Underweight,String,1
403336920372624,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,403336920372624,0,Underweight,String,1
194984208086605,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,194984208086605,0,Underweight,String,1
109213509469283,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,109213509469283,0,Underweight,String,1
73507971447425,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,73507971447425,0,Underweight,String,1
52911433073166,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,52911433073166,0,Underweight,String,1
31489394395227,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,31489394395227,0,Underweight,String,1
14416111259919,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,14416111259919,0,Underweight,String,1
12723692838871,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,12723692838871,0,Underweight,String,1
8610178707045,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8610178707045,0,Underweight,String,1
3623189190129,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3623189190129,0,Underweight,String,1
2125779878476,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2125779878476,0,Underweight,String,1
2000746417555,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2000746417555,0,Underweight,String,1
1901647288556,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1901647288556,0,Underweight,String,1
207162454656,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,207162454656,0,Underweight,String,1
142210234090,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,142210234090,0,Underweight,String,1
128771078762,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,128771078762,0,Underweight,String,1
30704701794,1739426724116871551,Underweight,String,5.0,30704701794,1739426724116871552,Normal,String,1
18318903526,1005068768129032242,Severely obese,String,9.0,18318903527,1005068768129032242,Obese,String,1
13564445545,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,13564445545,0,Underweight,String,1
7313751676,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7313751676,0,Underweight,String,1
7124045229,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7124045229,0,Underweight,String,1
5421919101,54237846431220053,Normal,String,5.0,5421919102,54237846431220053,Underweight,String,1
