h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8261161620351853407,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8261161620351853407,0,0.0,String,1
1775320941333535229,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1775320941333535229,0,0.0,String,1
935225548625527560,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,935225548625527560,0,0.0,String,1
518464985445403230,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,518464985445403230,0,0.0,String,1
389370184303941899,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,389370184303941899,0,0.0,String,1
308249852938851017,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,308249852938851017,0,0.0,String,1
84002707612044804,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,84002707612044804,0,0.0,String,1
3686213668638033,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3686213668638033,0,0.0,String,1
354393541238253,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,354393541238253,0,0.0,String,1
154890835714525,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,154890835714525,0,0.0,String,1
66503414394910,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,66503414394910,0,0.0,String,1
63464777129720,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,63464777129720,0,0.0,String,1
51549548832972,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,51549548832972,0,0.0,String,1
44848542617973,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,44848542617973,0,0.0,String,1
31039521182383,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,31039521182383,0,0.0,String,1
13438278157857,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,13438278157857,0,0.0,String,1
1876729189696,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1876729189696,0,0.0,String,1
1075304977778,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1075304977778,0,0.0,String,1
834962908989,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,834962908989,0,0.0,String,1
193396967142,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,193396967142,0,0.0,String,1
66399486135,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,66399486135,0,0.0,String,1
48967816357,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,48967816357,0,0.0,String,1
