h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8900512600151687,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8900512600151687,0,0.0,String,1
6994555536779587,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6994555536779587,0,0.0,String,1
6724201230500586,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6724201230500586,0,0.0,String,1
57271927405,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,57271927405,0,0.0,String,1
12369414961,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,12369414961,0,0.0,String,1
4249829336,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4249829336,0,0.0,String,1
1337416846,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1337416846,0,0.0,String,1
1084002279,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1084002279,0,0.0,String,1
185600509,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,185600509,0,0.0,String,1
65313508,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,65313508,0,0.0,String,1
21349787,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,21349787,0,0.0,String,1
13318757,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,13318757,0,0.0,String,1
1035682,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1035682,0,0.0,String,1
468711,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,468711,0,0.0,String,1
454520,2065883271057,99999.9,String,1.0,454520,2065883271058,100000.0,String,1
161268,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,161268,0,0.0,String,1
65967,4351699626717848841,10000125326667.8,String,1.0,65968,4351699626717848841,9999822147868.0,String,1
48568,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,48568,0,0.0,String,1
47636,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,47636,0,0.0,String,1
36609,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,36609,0,0.0,String,1
7865,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7865,0,0.0,String,1
6403,40796,10.0,String,1.0,6404,40796,9.9,String,1
6239,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6239,0,0.0,String,1
4908,24098160,10004.0,String,1.0,4909,24098160,9999.9,String,1
3215,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3215,0,0.0,String,1
2005,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2005,0,0.0,String,1
1671,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1671,0,0.0,String,1
1561,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1561,0,0.0,String,1
1374,1879,10.0,String,1.0,1375,1879,9.9,String,1
1249,156143,1000.9,String,1.0,1250,156143,999.3,String,1
1201,1435,9.9,String,1.0,1201,1436,10.0,String,1
1191,141884,1000.3,String,1.0,1192,141884,998.6,String,1
927,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,927,0,0.0,String,1
831,692223996,10024081.8,String,1.0,832,692223996,9999999.9,String,1
801,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,801,0,0.0,String,1
644,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,644,0,0.0,String,1
627,39405820,1002363.6,String,1.0,628,39405820,999173.9,String,1
500,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,500,0,0.0,String,1
446,198915999999999,10000000000000.0,String,1.0,447,198915999999999,9955307318489.1,String,1
427,18232899999999,999999999999.9,String,1.0,427,18232900000000,1000000000000.0,String,1
