h,w,output,type,metric,n_h,n_w,n_output,n_type,count
2263625271823051741,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2263625271823051741,0,Underweight,String,1
391063827309230403,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,391063827309230403,0,Underweight,String,1
287545865563173390,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,287545865563173390,0,Underweight,String,1
100868375565814426,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,100868375565814426,0,Underweight,String,1
70828214923292174,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,70828214923292174,0,Underweight,String,1
1944720331187808,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1944720331187808,0,Underweight,String,1
505928634701767,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,505928634701767,0,Underweight,String,1
166215650105983,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,166215650105983,0,Underweight,String,1
144140238734679,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,144140238734679,0,Underweight,String,1
2047930751877,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2047930751877,0,Underweight,String,1
1500223143928,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1500223143928,0,Underweight,String,1
368252477065,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,368252477065,0,Underweight,String,1
54044499376,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,54044499376,0,Underweight,String,1
23318678087,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,23318678087,0,Underweight,String,1
7431986719,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7431986719,0,Underweight,String,1
2486009213,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2486009213,0,Underweight,String,1
1125317373,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1125317373,0,Underweight,String,1
959017363,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,959017363,0,Underweight,String,1
862620955,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,862620955,0,Underweight,String,1
752888889,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,752888889,0,Underweight,String,1
653205206,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,653205206,0,Underweight,String,1
613122581,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,613122581,0,Underweight,String,1
550592611,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,550592611,0,Underweight,String,1
484657003,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,484657003,0,Underweight,String,1
482945332,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,482945332,0,Underweight,String,1
431700798,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,431700798,0,Underweight,String,1
399674950,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,399674950,0,Underweight,String,1
194805256,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,194805256,0,Underweight,String,1
188551990,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,188551990,0,Underweight,String,1
159405065,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,159405065,0,Underweight,String,1
140050837,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,140050837,0,Underweight,String,1
114294813,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,114294813,0,Underweight,String,1
106973843,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,106973843,0,Underweight,String,1
92241081,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,92241081,0,Underweight,String,1
91812432,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,91812432,0,Underweight,String,1
64711143,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,64711143,0,Underweight,String,1
52213906,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,52213906,0,Underweight,String,1
47447913,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,47447913,0,Underweight,String,1
46899495,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,46899495,0,Underweight,String,1
37858315,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,37858315,0,Underweight,String,1
36780767,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,36780767,0,Underweight,String,1
34802474,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,34802474,0,Underweight,String,1
33285559,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,33285559,0,Underweight,String,1
33263297,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,33263297,0,Underweight,String,1
27553595,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,27553595,0,Underweight,String,1
27337632,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,27337632,0,Underweight,String,1
18872251,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,18872251,0,Underweight,String,1
17310451,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,17310451,0,Underweight,String,1
16952576,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,16952576,0,Underweight,String,1
16214835,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,16214835,0,Underweight,String,1
12493430,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,12493430,0,Underweight,String,1
11925649,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,11925649,0,Underweight,String,1
8125103,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8125103,0,Underweight,String,1
7205775,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7205775,0,Underweight,String,1
5075616,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5075616,0,Underweight,String,1
4824397,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4824397,0,Underweight,String,1
3986106,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3986106,0,Underweight,String,1
3102799,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3102799,0,Underweight,String,1
2879414,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2879414,0,Underweight,String,1
2323679,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2323679,0,Underweight,String,1
2053899,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2053899,0,Underweight,String,1
1961494,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1961494,0,Underweight,String,1
1650240,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1650240,0,Underweight,String,1
1608556,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1608556,0,Underweight,String,1
1595127,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1595127,0,Underweight,String,1
1489697,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1489697,0,Underweight,String,1
1387191,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1387191,0,Underweight,String,1
1367656,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1367656,0,Underweight,String,1
851184,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,851184,0,Underweight,String,1
821015,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,821015,0,Underweight,String,1
776957,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,776957,0,Underweight,String,1
514252,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,514252,0,Underweight,String,1
451092,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,451092,0,Underweight,String,1
173517,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,173517,0,Underweight,String,1
117857,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,117857,0,Underweight,String,1
110185,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,110185,0,Underweight,String,1
106465,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,106465,0,Underweight,String,1
103351,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,103351,0,Underweight,String,1
88039,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,88039,0,Underweight,String,1
86203,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,86203,0,Underweight,String,1
81581,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,81581,0,Underweight,String,1
68529,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,68529,0,Underweight,String,1
67282,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,67282,0,Underweight,String,1
54889,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,54889,0,Underweight,String,1
51845,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,51845,0,Underweight,String,1
