h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8843978003344871582,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8843978003344871582,0,0.0,String,1
8276081118475496354,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,8276081118475496354,0,0.0,String,1
7870149362813351440,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7870149362813351440,0,0.0,String,1
7834249203510368504,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7834249203510368504,0,0.0,String,1
7769739068643412073,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,7769739068643412073,0,0.0,String,1
6784413697709019869,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6784413697709019869,0,0.0,String,1
6277834322816787210,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6277834322816787210,0,0.0,String,1
6171272810578353991,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6171272810578353991,0,0.0,String,1
6063128782554226628,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,6063128782554226628,0,0.0,String,1
5790406179253570098,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5790406179253570098,0,0.0,String,1
5318985158180423859,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5318985158180423859,0,0.0,String,1
5245506829974202792,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,5245506829974202792,0,0.0,String,1
4088003028346354329,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,4088003028346354329,0,0.0,String,1
3913880790486688703,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3913880790486688703,0,0.0,String,1
3909383364943218480,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3909383364943218480,0,0.0,String,1
3250196061188078875,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,3250196061188078875,0,0.0,String,1
2951057073903802242,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2951057073903802242,0,0.0,String,1
2928854250091786917,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2928854250091786917,0,0.0,String,1
2627067691699567385,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2627067691699567385,0,0.0,String,1
2301290649701726528,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2301290649701726528,0,0.0,String,1
2182188131531507904,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2182188131531507904,0,0.0,String,1
2137440825125740870,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2137440825125740870,0,0.0,String,1
2066659787842014695,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2066659787842014695,0,0.0,String,1
2018423928932117286,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,2018423928932117286,0,0.0,String,1
1947614387506578780,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1947614387506578780,0,0.0,String,1
1943156742629724539,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1943156742629724539,0,0.0,String,1
1942065337220387097,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1942065337220387097,0,0.0,String,1
1885239280580333588,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1885239280580333588,0,0.0,String,1
1826866693770836768,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1826866693770836768,0,0.0,String,1
1818968067538312434,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1818968067538312434,0,0.0,String,1
1635404069140663000,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1635404069140663000,0,0.0,String,1
1599057128868774330,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1599057128868774330,0,0.0,String,1
1579984686702865382,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1579984686702865382,0,0.0,String,1
1536801777770635369,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1536801777770635369,0,0.0,String,1
1521126075785884803,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1521126075785884803,0,0.0,String,1
1462747367362598096,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1462747367362598096,0,0.0,String,1
1153489421445604375,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1153489421445604375,0,0.0,String,1
1119655309446516777,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1119655309446516777,0,0.0,String,1
1116992706641646495,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,52.0,1116992706641646495,0,0.0,String,1
