h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8646659514623070897,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8646659514623070897,0,Underweight,String,1
8624890562464014114,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8624890562464014114,0,Underweight,String,1
7736550137436328517,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7736550137436328517,0,Underweight,String,1
6451977451175977913,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6451977451175977913,0,Underweight,String,1
5924136026013092135,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5924136026013092135,0,Underweight,String,1
5737855578997328372,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5737855578997328372,0,Underweight,String,1
5244078875264336321,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,5244078875264336321,0,Underweight,String,1
4327923291183573678,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4327923291183573678,0,Underweight,String,1
3953630406822947802,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3953630406822947802,0,Underweight,String,1
3657970357868557195,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3657970357868557195,0,Underweight,String,1
3639891200772113449,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3639891200772113449,0,Underweight,String,1
3630195421315278685,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3630195421315278685,0,Underweight,String,1
3558648464087950891,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3558648464087950891,0,Underweight,String,1
3530110796145042383,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3530110796145042383,0,Underweight,String,1
3388648374745393849,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3388648374745393849,0,Underweight,String,1
3296582050264798243,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3296582050264798243,0,Underweight,String,1
3072227749942328560,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3072227749942328560,0,Underweight,String,1
2997847697266940270,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2997847697266940270,0,Underweight,String,1
2877918721925640288,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2877918721925640288,0,Underweight,String,1
2516244141365284456,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2516244141365284456,0,Underweight,String,1
2376450823920641491,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2376450823920641491,0,Underweight,String,1
2121231583054459319,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2121231583054459319,0,Underweight,String,1
1904726565795230292,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1904726565795230292,0,Underweight,String,1
1850057872284218485,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1850057872284218485,0,Underweight,String,1
1822360983200085956,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1822360983200085956,0,Underweight,String,1
1794984938568567743,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1794984938568567743,0,Underweight,String,1
1661362538876932710,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1661362538876932710,0,Underweight,String,1
1599252204551943755,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1599252204551943755,0,Underweight,String,1
1468537079165327956,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1468537079165327956,0,Underweight,String,1
1304241926414041828,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1304241926414041828,0,Underweight,String,1
1229694908070692600,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1229694908070692600,0,Underweight,String,1
1074242425977719960,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1074242425977719960,0,Underweight,String,1
1056344686230144967,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1056344686230144967,0,Underweight,String,1
1048218787919713839,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1048218787919713839,0,Underweight,String,1
1012408599105808610,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1012408599105808610,0,Underweight,String,1
931063866596831404,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,931063866596831404,0,Underweight,String,1
889281249135541047,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,889281249135541047,0,Underweight,String,1
852392005553235796,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,852392005553235796,0,Underweight,String,1
841484137024835011,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,841484137024835011,0,Underweight,String,1
836540482907747497,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,836540482907747497,0,Underweight,String,1
803715552836724945,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,803715552836724945,0,Underweight,String,1
781313275902044987,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,781313275902044987,0,Underweight,String,1
773450679929726547,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,773450679929726547,0,Underweight,String,1
759059785361328563,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,759059785361328563,0,Underweight,String,1
736173101078646401,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,736173101078646401,0,Underweight,String,1
734633692040017734,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,734633692040017734,0,Underweight,String,1
677725843684568581,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,677725843684568581,0,Underweight,String,1
652529554672086983,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,652529554672086983,0,Underweight,String,1
644902743758536761,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,644902743758536761,0,Underweight,String,1
559283882610956452,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,559283882610956452,0,Underweight,String,1
551159823776894983,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,551159823776894983,0,Underweight,String,1
536836239438640092,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,536836239438640092,0,Underweight,String,1
497494955622140719,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,497494955622140719,0,Underweight,String,1
480020119110157411,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,480020119110157411,0,Underweight,String,1
431302148406005805,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,431302148406005805,0,Underweight,String,1
341805309966103236,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,341805309966103236,0,Underweight,String,1
323668874303433933,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,323668874303433933,0,Underweight,String,1
298334005583845605,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,298334005583845605,0,Underweight,String,1
297565465173049950,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,297565465173049950,0,Underweight,String,1
291128029641943196,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,291128029641943196,0,Underweight,String,1
287685807501091349,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,287685807501091349,0,Underweight,String,1
271635192106595217,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,271635192106595217,0,Underweight,String,1
