h,w,output,type,metric,n_h,n_w,n_output,n_type,count
8994322977329251521,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,8994322977329251521,0,Underweight,String,1
7521944995093749372,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7521944995093749372,0,Underweight,String,1
3643885079646383994,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3643885079646383994,0,Underweight,String,1
3375910832077626867,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3375910832077626867,0,Underweight,String,1
292104298900828987,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,292104298900828987,0,Underweight,String,1
285806457606730271,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,285806457606730271,0,Underweight,String,1
147360415186122247,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,147360415186122247,0,Underweight,String,1
102488220227503469,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,102488220227503469,0,Underweight,String,1
78748108315867874,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,78748108315867874,0,Underweight,String,1
59538340746186450,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,59538340746186450,0,Underweight,String,1
50087566081462369,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,50087566081462369,0,Underweight,String,1
16642803220405086,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,16642803220405086,0,Underweight,String,1
15037593643994108,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,15037593643994108,0,Underweight,String,1
14677076506079239,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,14677076506079239,0,Underweight,String,1
7849836014637673,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7849836014637673,0,Underweight,String,1
6915899323338342,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6915899323338342,0,Underweight,String,1
4307264714610966,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,4307264714610966,0,Underweight,String,1
3423004381600845,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3423004381600845,0,Underweight,String,1
2031142163104594,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2031142163104594,0,Underweight,String,1
1839732023996064,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1839732023996064,0,Underweight,String,1
1311653560686461,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1311653560686461,0,Underweight,String,1
1104440163009420,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1104440163009420,0,Underweight,String,1
536298657007370,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,536298657007370,0,Underweight,String,1
319571365493782,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,319571365493782,0,Underweight,String,1
248221260366737,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,248221260366737,0,Underweight,String,1
147454122435672,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,147454122435672,0,Underweight,String,1
64334575926295,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,64334575926295,0,Underweight,String,1
46765413167977,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,46765413167977,0,Underweight,String,1
40380865216094,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,40380865216094,0,Underweight,String,1
