h,w,output,type,metric,n_h,n_w,n_output,n_type,count
1805735400530998899,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1805735400530998899,0,Underweight,String,1
526819657198253743,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,526819657198253743,0,Underweight,String,1
189357123000062268,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,189357123000062268,0,Underweight,String,1
28206333817873563,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,28206333817873563,0,Underweight,String,1
22263712658771822,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,22263712658771822,0,Underweight,String,1
13959925490220948,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,13959925490220948,0,Underweight,String,1
7539944424406006,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7539944424406006,0,Underweight,String,1
3377584697464414,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,3377584697464414,0,Underweight,String,1
2243686032800933,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,2243686032800933,0,Underweight,String,1
1092246445312813,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1092246445312813,0,Underweight,String,1
1042947326890602,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,1042947326890602,0,Underweight,String,1
533002924821782,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,533002924821782,0,Underweight,String,1
498808941972920,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,498808941972920,0,Underweight,String,1
241151652728132,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,241151652728132,0,Underweight,String,1
35933420900761,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,35933420900761,0,Underweight,String,1
7902115765139,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,7902115765139,0,Underweight,String,1
6304488529048,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,6304488529048,0,Underweight,String,1
354864823173,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,354864823173,0,Underweight,String,1
294599111117,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,294599111117,0,Underweight,String,1
102029471754,-1,"DomainError(""Height or Weight cannot be negative."", """")",DomainError,44.0,102029471754,0,Underweight,String,1
